Client,Company Code,Accounting Document Number,Fiscal Year,Document Type,Document Date in Document,Month,Posting Date in the Document,Day On Which Accounting Document Was Entered,Invoice Document Number,Fiscal Year of Invoice,Date of the Last Document Change by Transaction,Reference Document Number,Accounting Document Key
100,CompanyCode14,1000002992,2022,Documenttype1,2022-03-02,3,2022-03-11,2022-03-11,1000074540,2022,,VRG22-017893,10000745402022
100,CompanyCode14,1000002993,2022,Documenttype1,2022-03-02,3,2022-03-11,2022-03-11,1000074541,2022,,VRG22-017895,10000745412022
100,CompanyCode14,1000002994,2022,Documenttype1,2022-03-01,3,2022-03-11,2022-03-11,1000074545,2022,,0055784548,10000745452022
100,CompanyCode14,1000002995,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000054821,2022,,4874061557,10000548212022
100,CompanyCode14,1000002996,2022,Documenttype1,2022-03-10,3,2022-03-11,2022-03-11,1000054823,2022,,58484,10000548232022
100,CompanyCode14,1000002997,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000054824,2022,,R220719,10000548242022
100,CompanyCode14,1000002998,2022,Documenttype1,2022-03-07,3,2022-03-11,2022-03-11,1000054828,2022,,4228197163,10000548282022
100,CompanyCode14,1000002999,2022,Documenttype1,2022-03-08,3,2022-03-11,2022-03-11,1000054929,2022,,9500536441,10000549292022
100,CompanyCode14,1000003000,2022,Documenttype1,2022-03-11,3,2022-03-11,2022-03-11,1000054978,2022,,VRG22-020635,10000549782022
100,CompanyCode14,1000003001,2022,Documenttype1,2022-03-11,3,2022-03-11,2022-03-11,1000054979,2022,2022-05-21,VRG22-020638,10000549792022
100,CompanyCode14,1000003002,2022,Documenttype1,2022-03-11,3,2022-03-11,2022-03-11,1000054980,2022,,VRG22-020639,10000549802022
100,CompanyCode14,1000003003,2022,Documenttype1,2022-03-11,3,2022-03-11,2022-03-11,1000054984,2022,,VRG22-020632,10000549842022
100,CompanyCode14,1000003004,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000054986,2022,,VRG22-019905,10000549862022
100,CompanyCode14,1000003005,2022,Documenttype1,2022-03-04,3,2022-03-11,2022-03-11,1000054987,2022,,VRG22-018714,10000549872022
100,CompanyCode14,1000003006,2022,Documenttype1,2022-03-02,3,2022-03-11,2022-03-11,1000054993,2022,,13131506,10000549932022
100,CompanyCode14,1000003007,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000054998,2022,,50243888,10000549982022
100,CompanyCode14,1000003008,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000055000,2022,,50243899,10000550002022
100,CompanyCode14,1000003009,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000055001,2022,,50243898,10000550012022
100,CompanyCode14,1000003010,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000055002,2022,,50243913,10000550022022
100,CompanyCode14,1000003011,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000055003,2022,,50243909,10000550032022
100,CompanyCode14,1000003012,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000055004,2022,,50243908,10000550042022
100,CompanyCode14,1000003013,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000035253,2022,,50243911,10000352532022
100,CompanyCode14,1000003014,2022,Documenttype1,2022-02-28,3,2022-03-11,2022-03-11,1000035254,2022,,9765-2022,10000352542022
100,CompanyCode14,1000003015,2022,Documenttype1,2021-12-06,3,2022-03-11,2022-03-11,1000035260,2022,,63139079,10000352602022
100,CompanyCode14,1000003016,2022,Documenttype1,2022-03-03,3,2022-03-11,2022-03-11,1000035261,2022,,9284146425,10000352612022
100,CompanyCode14,1000003017,2022,Documenttype1,2022-03-08,3,2022-03-11,2022-03-11,1000035264,2022,,91832762,10000352642022
100,CompanyCode14,1000003018,2022,Documenttype1,2022-03-10,3,2022-03-11,2022-03-11,1000035272,2022,,91837697,10000352722022
100,CompanyCode14,1000003019,2022,Documenttype1,2022-03-08,3,2022-03-11,2022-03-11,1000035275,2022,,9736506870,10000352752022
100,CompanyCode14,1000003020,2022,Documenttype1,2022-03-10,3,2022-03-11,2022-03-11,1000035318,2022,,11-1003-2,10000353182022
100,CompanyCode14,1000003021,2022,Documenttype1,2022-03-10,3,2022-03-11,2022-03-11,1000035323,2022,,2224103,10000353232022
100,CompanyCode14,1000003022,2022,Documenttype1,2022-03-07,3,2022-03-11,2022-03-11,1000035324,2022,2022-03-11,RI22405469_NEW,10000353242022
100,CompanyCode14,1000003023,2022,Documenttype1,2022-02-25,3,2022-03-11,2022-03-11,1000035342,2022,,8200047148,10000353422022
100,CompanyCode14,1000003024,2022,Documenttype1,2022-03-03,3,2022-03-11,2022-03-11,1000035354,2022,,4023132008,10000353542022
100,CompanyCode14,1000003025,2022,Documenttype1,2022-03-03,3,2022-03-11,2022-03-11,1000035355,2022,,4023132007,10000353552022
100,CompanyCode14,1000003026,2022,Documenttype1,2022-03-09,3,2022-03-11,2022-03-11,1000035358,2022,,R220718,10000353582022
100,CompanyCode14,1000003027,2022,Documenttype1,2022-03-04,3,2022-03-11,2022-03-11,1000035360,2022,,90012433,10000353602022
100,CompanyCode14,1000003028,2022,Documenttype1,2022-03-04,3,2022-03-11,2022-03-11,1000035434,2022,,22017,10000354342022
100,CompanyCode14,1000003029,2022,Documenttype1,2022-03-08,3,2022-03-12,2022-03-12,1000074693,2022,,9736518324,10000746932022
100,CompanyCode14,1000003030,2022,Documenttype1,2022-03-09,3,2022-03-12,2022-03-12,1000074694,2022,,256888063,10000746942022
100,CompanyCode14,1000003031,2022,Documenttype1,2022-03-08,3,2022-03-12,2022-03-12,1000074696,2022,,9736510332,10000746962022
100,CompanyCode14,1000003032,2022,Documenttype1,2022-03-09,3,2022-03-12,2022-03-12,1000074700,2022,,VRG22-019906,10000747002022
100,CompanyCode14,1000003033,2022,Documenttype1,2022-03-08,3,2022-03-12,2022-03-12,1000074705,2022,,4023136212,10000747052022
100,CompanyCode14,1000003034,2022,Documenttype1,2022-03-08,3,2022-03-12,2022-03-12,1000074706,2022,,829989,10000747062022
100,CompanyCode14,1000003035,2022,Documenttype1,2022-03-05,3,2022-03-12,2022-03-12,1000074712,2022,,63464475,10000747122022
100,CompanyCode14,1000003036,2022,Documenttype1,2022-03-04,3,2022-03-12,2022-03-12,1000074713,2022,,VRG22-018708,10000747132022
100,CompanyCode14,1000003037,2022,Documenttype1,2022-03-04,3,2022-03-12,2022-03-12,1000074714,2022,,VRG22-018707,10000747142022
100,CompanyCode14,1000003038,2022,Documenttype1,2022-02-02,3,2022-03-12,2022-03-12,1000074715,2022,,9735118720,10000747152022
100,CompanyCode14,1000003039,2022,Documenttype1,2022-02-21,3,2022-03-12,2022-03-12,1000074717,2022,,RE.471099,10000747172022
100,CompanyCode14,1000003040,2022,Documenttype1,2022-03-11,3,2022-03-12,2022-03-12,1000074724,2022,,VRG22-020637,10000747242022
100,CompanyCode14,1000003041,2022,Documenttype1,2022-03-10,3,2022-03-12,2022-03-12,1000074725,2022,,0055799221,10000747252022
100,CompanyCode14,1000003042,2022,Documenttype1,2022-03-10,3,2022-03-12,2022-03-12,1000074742,2022,,0055799222,10000747422022
100,CompanyCode14,1000003043,2022,Documenttype1,2022-03-11,3,2022-03-13,2022-03-13,1000074748,2022,,VRG22-020636,10000747482022
100,CompanyCode14,1000003044,2022,Documenttype1,2022-03-02,3,2022-03-14,2022-03-14,1000074784,2022,,20225113664,10000747842022
100,CompanyCode14,1000003045,2022,Documenttype1,2022-03-10,3,2022-03-14,2022-03-14,1000074785,2022,,9700064803,10000747852022
100,CompanyCode14,1000003046,2022,Documenttype1,2022-03-10,3,2022-03-14,2022-03-14,1000074789,2022,,9700064801,10000747892022
100,CompanyCode14,1000003047,2022,Documenttype1,2022-03-10,3,2022-03-14,2022-03-14,1000074790,2022,,4228217786,10000747902022
100,CompanyCode14,1000003048,2022,Documenttype1,2022-03-10,3,2022-03-14,2022-03-14,1000074791,2022,,4228217781,10000747912022
100,CompanyCode14,1000003049,2022,Documenttype1,2022-03-14,3,2022-03-14,2022-03-14,1000074805,2022,,24050535,10000748052022
100,CompanyCode14,1000003050,2022,Documenttype1,2022-03-07,3,2022-03-14,2022-03-14,1000074808,2022,,2022-32,10000748082022
100,CompanyCode14,1000003051,2022,Documenttype1,2022-03-11,3,2022-03-14,2022-03-14,1000055014,2022,,4874067849,10000550142022
100,CompanyCode14,1000003052,2022,Documenttype1,2022-03-11,3,2022-03-14,2022-03-14,1000055017,2022,,4874067848,10000550172022
100,CompanyCode14,1000003053,2022,Documenttype1,2022-03-11,3,2022-03-14,2022-03-14,1000055022,2022,,4023141048,10000550222022
100,CompanyCode14,1000003054,2022,Documenttype1,2022-03-09,3,2022-03-14,2022-03-14,1000055035,2022,,29097,10000550352022
100,CompanyCode14,1000003055,2022,Documenttype1,2022-03-10,3,2022-03-15,2022-03-15,1000055220,2022,,0055799220,10000552202022
100,CompanyCode14,1000003056,2022,Documenttype1,2022-03-10,3,2022-03-15,2022-03-15,1000055221,2022,,9500540909,10000552212022
100,CompanyCode14,1000003057,2022,Documenttype1,2022-03-09,3,2022-03-15,2022-03-15,1000055223,2022,,63469416,10000552232022
100,CompanyCode14,1000003058,2022,Documenttype1,2022-03-09,3,2022-03-15,2022-03-15,1000055226,2022,,VRG22-019907,10000552262022
100,CompanyCode14,1000003059,2022,Documenttype1,2022-03-04,3,2022-03-15,2022-03-15,1000055231,2022,,VRG22-018711,10000552312022
100,CompanyCode14,1000003060,2022,Documenttype1,2022-03-04,3,2022-03-15,2022-03-15,1000035542,2022,,R20221726,10000355422022
100,CompanyCode14,1000003061,2022,Documenttype1,2022-03-07,3,2022-03-15,2022-03-15,1000035558,2022,,1021667676,10000355582022
100,CompanyCode14,1000003062,2022,Documenttype1,2022-03-07,3,2022-03-15,2022-03-15,1000035559,2022,,9736461732,10000355592022
100,CompanyCode14,1000003063,2022,Documenttype1,2022-03-03,3,2022-03-15,2022-03-15,1000035560,2022,,9736353290,10000355602022
100,CompanyCode14,1000003064,2022,Documenttype1,2022-03-03,3,2022-03-15,2022-03-15,1000035562,2022,,9284146399,10000355622022
100,CompanyCode14,1000003065,2022,Documenttype1,2022-03-07,3,2022-03-15,2022-03-15,1000035567,2022,,9736461733,10000355672022
100,CompanyCode14,1000003066,2022,Documenttype1,2022-03-02,3,2022-03-15,2022-03-15,1000035568,2022,,9284146314,10000355682022
100,CompanyCode14,1000003067,2022,Documenttype1,2022-03-07,3,2022-03-15,2022-03-15,1000035591,2022,,810/22002110,10000355912022
100,CompanyCode14,1000003068,2022,Documenttype1,2022-03-11,3,2022-03-15,2022-03-15,1000035617,2022,,RE-20221389,10000356172022
100,CompanyCode14,1000003069,2022,Documenttype1,2022-03-15,3,2022-03-15,2022-03-15,1000035661,2022,,4023143747,10000356612022
100,CompanyCode14,1000003070,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000074813,2022,,4874071886,10000748132022
100,CompanyCode14,1000003071,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000074822,2022,,VRG22-020634,10000748222022
100,CompanyCode14,1000003072,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000074826,2022,,9736563015,10000748262022
100,CompanyCode14,1000003073,2022,Documenttype1,2022-03-10,3,2022-03-16,2022-03-16,1000074828,2022,,0055799223,10000748282022
100,CompanyCode14,1000003074,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000074829,2022,,9736516558,10000748292022
100,CompanyCode14,1000003075,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000074836,2022,,VRG22-019908,10000748362022
100,CompanyCode14,1000003076,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000074837,2022,,VRG22-019901,10000748372022
100,CompanyCode14,1000003077,2022,Documenttype1,2022-03-02,3,2022-03-16,2022-03-16,1000074839,2022,,2022-03-210,10000748392022
100,CompanyCode14,1000003078,2022,Documenttype1,2022-03-10,3,2022-03-16,2022-03-16,1000074843,2022,,9736642432,10000748432022
100,CompanyCode14,1000003079,2022,Documenttype1,2022-03-01,3,2022-03-16,2022-03-16,1000074942,2022,,19735130076738,10000749422022
100,CompanyCode14,1000003080,2022,Documenttype1,2022-03-12,3,2022-03-16,2022-03-16,1000055273,2022,,4070571,10000552732022
100,CompanyCode14,1000003081,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000055281,2022,,58473,10000552812022
100,CompanyCode14,1000003082,2022,Documenttype1,2022-03-10,3,2022-03-16,2022-03-16,1000055331,2022,,9500540908,10000553312022
100,CompanyCode14,1000003083,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000055344,2022,,120219,10000553442022
100,CompanyCode14,1000003084,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000055353,2022,,120217,10000553532022
100,CompanyCode14,1000003085,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000055363,2022,,404809,10000553632022
100,CompanyCode14,1000003086,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000055366,2022,,404808,10000553662022
100,CompanyCode14,1000003087,2022,Documenttype1,2022-03-10,3,2022-03-16,2022-03-16,1000055371,2022,,6044,10000553712022
100,CompanyCode14,1000003088,2022,Documenttype1,2022-02-28,3,2022-03-16,2022-03-16,1000055375,2022,,225134,10000553752022
100,CompanyCode14,1000003089,2022,Documenttype1,2022-02-28,3,2022-03-16,2022-03-16,1000035790,2022,,227216,10000357902022
100,CompanyCode14,1000003090,2022,Documenttype1,2022-03-15,3,2022-03-16,2022-03-16,1000035814,2022,,3693889,10000358142022
100,CompanyCode14,1000003091,2022,Documenttype1,2022-03-15,3,2022-03-16,2022-03-16,1000035820,2022,,DSR/01108482,10000358202022
100,CompanyCode14,1000003092,2022,Documenttype1,2022-03-15,3,2022-03-16,2022-03-16,1000035824,2022,,DSR/01108378,10000358242022
100,CompanyCode14,1000003093,2022,Documenttype1,2022-02-23,3,2022-03-16,2022-03-16,1000035833,2022,,IB00046178,10000358332022
100,CompanyCode14,1000003094,2022,Documenttype1,2022-03-09,3,2022-03-16,2022-03-16,1000035837,2022,,120218,10000358372022
100,CompanyCode14,1000003095,2022,Documenttype1,2022-02-02,3,2022-03-16,2022-03-16,1000035843,2022,,95716233,10000358432022
100,CompanyCode14,1000003096,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000035864,2022,,4874071885,10000358642022
100,CompanyCode14,1000003097,2022,Documenttype1,2022-03-03,3,2022-03-16,2022-03-16,1000035872,2022,,4267,10000358722022
100,CompanyCode14,1000003098,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000035876,2022,,RE-20221388,10000358762022
100,CompanyCode14,1000003099,2022,Documenttype1,2022-03-10,3,2022-03-16,2022-03-16,1000035890,2022,,2013109731,10000358902022
100,CompanyCode14,1000003100,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000035905,2022,,22034081,10000359052022
100,CompanyCode14,1000003101,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000035914,2022,,404810,10000359142022
100,CompanyCode14,1000003102,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000035915,2022,,9500101283,10000359152022
100,CompanyCode14,1000003103,2022,Documenttype1,2022-03-15,3,2022-03-16,2022-03-16,1000035926,2022,,RE/2022-00167,10000359262022
100,CompanyCode14,1000003104,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000035997,2022,,VRG22-021713,10000359972022
100,CompanyCode14,1000003105,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000035999,2022,,VRG22-021714,10000359992022
100,CompanyCode14,1000003106,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000036000,2022,,VRG22-021715,10000360002022
100,CompanyCode14,1000003107,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000036001,2022,,VRG22-021718,10000360012022
100,CompanyCode14,1000003108,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000036002,2022,,VRG22-021720,10000360022022
100,CompanyCode14,1000003109,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000036003,2022,,VRG22-021721,10000360032022
100,CompanyCode14,1000003110,2022,Documenttype1,2022-03-16,3,2022-03-16,2022-03-16,1000036004,2022,,VRG22-021722,10000360042022
100,CompanyCode14,1000003111,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000036010,2022,,202230113,10000360102022
100,CompanyCode14,1000003112,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000036012,2022,,202230116,10000360122022
100,CompanyCode14,1000003113,2022,Documenttype1,2022-03-14,3,2022-03-16,2022-03-16,1000036016,2022,,202230117,10000360162022
100,CompanyCode14,1000003114,2022,Documenttype1,2022-03-10,3,2022-03-17,2022-03-17,1000075106,2022,,9736619305,10000751062022
100,CompanyCode14,1000003115,2022,Documenttype1,2022-03-07,3,2022-03-17,2022-03-17,1000075113,2022,,0055793188,10000751132022
100,CompanyCode14,1000003116,2022,Documenttype1,2022-03-02,3,2022-03-17,2022-03-17,1000075116,2022,,63461390,10000751162022
100,CompanyCode14,1000003117,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075117,2022,,50296713,10000751172022
100,CompanyCode14,1000003118,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075118,2022,,50296732,10000751182022
100,CompanyCode14,1000003119,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075119,2022,,50296737,10000751192022
100,CompanyCode14,1000003120,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075120,2022,,50296743,10000751202022
100,CompanyCode14,1000003121,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075121,2022,,50296714,10000751212022
100,CompanyCode14,1000003122,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075122,2022,,50296742,10000751222022
100,CompanyCode14,1000003123,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075123,2022,,50296740,10000751232022
100,CompanyCode14,1000003124,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075124,2022,,50296715,10000751242022
100,CompanyCode14,1000003125,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075125,2022,,50296741,10000751252022
100,CompanyCode14,1000003126,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075126,2022,,50296738,10000751262022
100,CompanyCode14,1000003127,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075127,2022,,50296718,10000751272022
100,CompanyCode14,1000003128,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075128,2022,,50296729,10000751282022
100,CompanyCode14,1000003129,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075129,2022,,50296744,10000751292022
100,CompanyCode14,1000003130,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075130,2022,,50296726,10000751302022
100,CompanyCode14,1000003131,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075131,2022,,50296721,10000751312022
100,CompanyCode14,1000003132,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075132,2022,,50296747,10000751322022
100,CompanyCode14,1000003133,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075133,2022,,50296746,10000751332022
100,CompanyCode14,1000003134,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075134,2022,,50296730,10000751342022
100,CompanyCode14,1000003135,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075195,2022,,R220375,10000751952022
100,CompanyCode14,1000003136,2022,Documenttype1,2022-03-15,3,2022-03-17,2022-03-17,1000075202,2022,,9700065411,10000752022022
100,CompanyCode14,1000003137,2022,Documenttype1,2022-03-15,3,2022-03-17,2022-03-17,1000075204,2022,,9700065406,10000752042022
100,CompanyCode14,1000003138,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075213,2022,,63478085,10000752132022
100,CompanyCode14,1000003139,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075214,2022,,RE22410196,10000752142022
100,CompanyCode14,1000003140,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075215,2022,,RE22410198,10000752152022
100,CompanyCode14,1000003141,2022,Documenttype1,2022-03-12,3,2022-03-17,2022-03-17,1000075216,2022,,63473025,10000752162022
100,CompanyCode14,1000003142,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075219,2022,,2022/0680,10000752192022
100,CompanyCode14,1000003143,2022,Documenttype1,2022-03-14,3,2022-03-17,2022-03-17,1000075226,2022,,102606303,10000752262022
100,CompanyCode14,1000003144,2022,Documenttype1,2022-03-14,3,2022-03-17,2022-03-17,1000075244,2022,,202230114,10000752442022
100,CompanyCode14,1000003145,2022,Documenttype1,2022-03-17,3,2022-03-17,2022-03-17,1000075256,2022,,1193022,10000752562022
100,CompanyCode14,1000003146,2022,Documenttype1,2022-02-25,3,2022-03-17,2022-03-17,1000075275,2022,,30497426,10000752752022
100,CompanyCode14,1000003147,2022,Documenttype1,2022-02-25,3,2022-03-17,2022-03-17,1000075280,2022,,30497486,10000752802022
